event_id,session_id,packet_id,unit_id,pulse_role,onset_sample,duration_samples,end_sample_exclusive,logical_channel,channel_role,motif_id,motif_hash,motif_source_order,identity_mode,relative_event_gain,gain_source
s01_p0020_e02,1,s01_p0020,s01_p0020_u02,packet_continuation,341173,747,341920,3,support,residual_supplement_003,ffd7162140488bf9c62f33641de8fc42f026b3810a0a3763f1051bed62d0bf2d,67,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0020_e03,1,s01_p0020,s01_p0020_u03,packet_continuation,344410,747,345157,5,support,residual_supplement_003,ffd7162140488bf9c62f33641de8fc42f026b3810a0a3763f1051bed62d0bf2d,67,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0020_e04,1,s01_p0020,s01_p0020_u04,packet_continuation,347678,747,348425,4,support,residual_supplement_003,ffd7162140488bf9c62f33641de8fc42f026b3810a0a3763f1051bed62d0bf2d,67,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0020_e05,1,s01_p0020,s01_p0020_u05,packet_continuation,350382,747,351129,7,support,residual_supplement_003,ffd7162140488bf9c62f33641de8fc42f026b3810a0a3763f1051bed62d0bf2d,67,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0021_e00,1,s01_p0021,s01_p0021_u00,packet_start,348779,1231,350010,0,support,medoid_64_020,01d47e178d50ee99a009ae62eae35ceb8b3cfcc12263903b80edf88016dbe483,20,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0021_e01,1,s01_p0021,s01_p0021_u01,packet_continuation,350410,427,350837,1,support,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0021_e02,1,s01_p0021,s01_p0021_u02,packet_continuation,352839,427,353266,1,support,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0021_e03,1,s01_p0021,s01_p0021_u03,packet_continuation,355790,427,356217,0,support,medoid_64_031,22433c088a27db0467499ce5adbff39dfffe15c216dfc758bfad0fe72a67f7b9,31,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0021_e04,1,s01_p0021,s01_p0021_u04,packet_continuation,358468,603,359071,2,focus,medoid_64_055,f49074d8cd1c4785f05c16e179e95c89569acb6a01b60fb0844b014f2af777f4,55,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0021_e05,1,s01_p0021,s01_p0021_u05,packet_continuation,361145,603,361748,3,support,medoid_64_055,f49074d8cd1c4785f05c16e179e95c89569acb6a01b60fb0844b014f2af777f4,55,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0021_e06,1,s01_p0021,s01_p0021_u06,packet_continuation,364288,185,364473,2,focus,medoid_64_033,ec5c3ea596f2e28cf15131c9689d8b247fea74ddc8ebee0c56c637b1ba520cb3,33,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0021_e07,1,s01_p0021,s01_p0021_u07,packet_continuation,367285,1399,368684,5,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0022_e00,1,s01_p0022,s01_p0022_u00,packet_start,359862,1399,361261,5,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0022_e01,1,s01_p0022,s01_p0022_u01,packet_continuation,362938,1399,364337,7,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0022_e02,1,s01_p0022,s01_p0022_u02,packet_continuation,366003,1399,367402,7,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0022_e03,1,s01_p0022,s01_p0022_u03,packet_continuation,368580,1399,369979,0,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0022_e04,1,s01_p0022,s01_p0022_u04,packet_continuation,371735,1399,373134,1,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0023_e00,1,s01_p0023,s01_p0023_u00,packet_start,372402,1399,373801,2,focus,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0023_e01,1,s01_p0023,s01_p0023_u01,packet_continuation,375506,1399,376905,3,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0023_e02,1,s01_p0023,s01_p0023_u02,packet_continuation,377670,1399,379069,4,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0023_e03,1,s01_p0023,s01_p0023_u03,packet_continuation,380226,1086,381312,5,support,medoid_64_043,344b37ba3a7f03a9376a9491201ab6dd0213c07027ac80f2f07082f1cd1a1dab,43,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0023_e04,1,s01_p0023,s01_p0023_u04,packet_continuation,382457,1086,383543,6,support,medoid_64_043,344b37ba3a7f03a9376a9491201ab6dd0213c07027ac80f2f07082f1cd1a1dab,43,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0024_e00,1,s01_p0024,s01_p0024_u00,packet_start,385623,1038,386661,3,support,medoid_64_048,8b983e7e9a15167aa1827eb8fc1ef9bb5ae824c95ef85c8bf80645145a47a556,48,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0024_e01,1,s01_p0024,s01_p0024_u01,packet_continuation,388374,824,389198,4,support,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0024_e02,1,s01_p0024,s01_p0024_u02,packet_continuation,390529,824,391353,5,support,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0024_e03,1,s01_p0024,s01_p0024_u03,packet_continuation,393476,824,394300,6,support,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0024_e04,1,s01_p0024,s01_p0024_u04,packet_continuation,396500,824,397324,7,support,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0024_e05,1,s01_p0024,s01_p0024_u05,packet_continuation,399700,824,400524,0,support,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0025_e00,1,s01_p0025,s01_p0025_u00,packet_start,397306,824,398130,7,support,medoid_64_054,6fcc8f9ffd4700e591ea1d932dade06922a9a6d370a815c8e41689aff3944ef4,54,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0025_e01,1,s01_p0025,s01_p0025_u01,packet_continuation,399257,794,400051,0,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0025_e02,1,s01_p0025,s01_p0025_u02,packet_continuation,401256,794,402050,1,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0025_e03,1,s01_p0025,s01_p0025_u03,packet_continuation,403725,794,404519,2,focus,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0025_e04,1,s01_p0025,s01_p0025_u04,packet_continuation,405857,794,406651,3,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0025_e05,1,s01_p0025,s01_p0025_u05,packet_continuation,409068,794,409862,4,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0026_e00,1,s01_p0026,s01_p0026_u00,packet_start,409273,794,410067,2,focus,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0026_e01,1,s01_p0026,s01_p0026_u01,packet_continuation,412417,794,413211,3,support,medoid_64_042,2c80d0e47b6ce4b141806d270cd1d9f91d2082bbdaae9cc0a8d13e4d8383facc,42,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0026_e02,1,s01_p0026,s01_p0026_u02,packet_continuation,414666,834,415500,4,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0026_e03,1,s01_p0026,s01_p0026_u03,packet_continuation,417751,834,418585,5,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0026_e04,1,s01_p0026,s01_p0026_u04,packet_continuation,420943,834,421777,6,support,medoid_64_053,316c99d0754133e6e541d58b9e464fc10088e3c54e016e7518fa1ad4a91e1b53,53,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0026_e05,1,s01_p0026,s01_p0026_u05,packet_continuation,424091,1019,425110,7,support,medoid_64_038,f19d833dbd1b78572f4fd18d961f5502180108bc71187e4fe6cdaa9ea306108d,38,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0026_e06,1,s01_p0026,s01_p0026_u06,packet_continuation,427294,679,427973,0,support,residual_supplement_018,7b43c403628a90370b1c0bde7ad05ca3e51183b8c26144243bc947212cf635cf,78,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0026_e07,1,s01_p0026,s01_p0026_u07,packet_continuation,429247,355,429602,1,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0027_e00,1,s01_p0027,s01_p0027_u00,packet_start,509120,1086,510206,0,support,medoid_64_043,344b37ba3a7f03a9376a9491201ab6dd0213c07027ac80f2f07082f1cd1a1dab,43,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0027_e01,1,s01_p0027,s01_p0027_u01,packet_continuation,510725,1086,511811,2,focus,medoid_64_043,344b37ba3a7f03a9376a9491201ab6dd0213c07027ac80f2f07082f1cd1a1dab,43,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0027_e02,1,s01_p0027,s01_p0027_u02,packet_continuation,512638,991,513629,3,support,medoid_64_006,04a83ce2c4c657286973b463109014dd241e77b6140e5ebf04f2198d460d8c66,6,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0027_e03,1,s01_p0027,s01_p0027_u03,packet_continuation,514644,1399,516043,3,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0027_e04,1,s01_p0027,s01_p0027_u04,packet_continuation,517869,1399,519268,4,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0027_e05,1,s01_p0027,s01_p0027_u05,packet_continuation,519767,355,520122,4,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0028_e00,1,s01_p0028,s01_p0028_u00,packet_start,625951,355,626306,0,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0028_e01,1,s01_p0028,s01_p0028_u01,packet_continuation,629115,355,629470,1,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0028_e02,1,s01_p0028,s01_p0028_u02,packet_continuation,631194,355,631549,0,support,residual_supplement_019,6315d9ed8bb5a603a0f67a6ea8e16a2145c6a4bb9a6301e772d9baa8b13a0e66,79,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0028_e03,1,s01_p0028,s01_p0028_u03,packet_continuation,633858,851,634709,1,support,medoid_64_024,90d99336bce9f8424a24f64468ec68b2fb1e663b4c5c8f7f4ca8e0117eea7f23,24,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0028_e04,1,s01_p0028,s01_p0028_u04,packet_continuation,636957,1399,638356,2,focus,medoid_64_005,9cd7cd01356d29229bbe2e5a625ef61b627d486acd12f60e3b0f7c0669332453,5,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0028_e05,1,s01_p0028,s01_p0028_u05,packet_continuation,639360,583,639943,1,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0029_e00,1,s01_p0029,s01_p0029_u00,packet_start,637758,583,638341,2,focus,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0029_e01,1,s01_p0029,s01_p0029_u01,packet_continuation,639683,583,640266,3,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0029_e02,1,s01_p0029,s01_p0029_u02,packet_continuation,641746,583,642329,4,support,medoid_64_058,608ff3dddf4c771aadceaeec2b78163bda297eae1b9b5b5cd00b629a6ecbff12,58,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0029_e03,1,s01_p0029,s01_p0029_u03,packet_continuation,644568,1256,645824,5,support,medoid_64_037,a4a78de4d710202386a2341b7faeb41b7d6389281dbc0a962d782fd039762732,37,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0029_e04,1,s01_p0029,s01_p0029_u04,packet_continuation,646583,525,647108,6,support,residual_supplement_013,46f391db06d9e2fe27d3697cfc0d9897482024f7c94bbf90117e5d531ead5da0,73,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0029_e05,1,s01_p0029,s01_p0029_u05,packet_continuation,648555,851,649406,7,support,medoid_64_024,90d99336bce9f8424a24f64468ec68b2fb1e663b4c5c8f7f4ca8e0117eea7f23,24,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0029_e06,1,s01_p0029,s01_p0029_u06,packet_continuation,651081,1399,652480,0,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0030_e00,1,s01_p0030,s01_p0030_u00,packet_start,651100,1399,652499,5,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0030_e01,1,s01_p0030,s01_p0030_u01,packet_continuation,654016,1399,655415,6,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0030_e02,1,s01_p0030,s01_p0030_u02,packet_continuation,656256,1399,657655,7,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0030_e03,1,s01_p0030,s01_p0030_u03,packet_continuation,658635,1399,660034,0,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0030_e04,1,s01_p0030,s01_p0030_u04,packet_continuation,661421,1399,662820,1,support,medoid_64_039,658ad73aab6a09ebbba90fd12a2caa26ede9a8916621eca2170c1ebe9f2922a2,39,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0030_e05,1,s01_p0030,s01_p0030_u05,packet_continuation,663721,1192,664913,2,focus,medoid_64_019,5c08f9e1c279c6177f86f94653dc19af2e9c9f4eb1301c9ed9508e660560947b,19,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0030_e06,1,s01_p0030,s01_p0030_u06,packet_continuation,666689,1192,667881,3,support,medoid_64_019,5c08f9e1c279c6177f86f94653dc19af2e9c9f4eb1301c9ed9508e660560947b,19,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0031_e00,1,s01_p0031,s01_p0031_u00,packet_start,664582,1192,665774,4,support,medoid_64_019,5c08f9e1c279c6177f86f94653dc19af2e9c9f4eb1301c9ed9508e660560947b,19,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0031_e01,1,s01_p0031,s01_p0031_u01,packet_continuation,667719,185,667904,7,support,medoid_64_033,ec5c3ea596f2e28cf15131c9689d8b247fea74ddc8ebee0c56c637b1ba520cb3,33,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0031_e02,1,s01_p0031,s01_p0031_u02,packet_continuation,669496,145,669641,0,support,medoid_64_025,097da61ace5659b608a4466cba50f2c1ad4e8ed01a6e22ab0ea9d2c1b9b9f97d,25,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0031_e03,1,s01_p0031,s01_p0031_u03,packet_continuation,671940,145,672085,1,support,medoid_64_025,097da61ace5659b608a4466cba50f2c1ad4e8ed01a6e22ab0ea9d2c1b9b9f97d,25,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0031_e04,1,s01_p0031,s01_p0031_u04,packet_continuation,674682,679,675361,3,support,residual_supplement_017,50b0141b2cfc5413e8c27a71c88a34b0f1e3441bf4526824a20a829d900eb352,77,exact_frozen_identity,1.0,provisional_identity_1_0
s01_p0032_e00,1,s01_p0032,s01_p0032_u00,packet_start,677840,944,678784,3,support,residual_supplement_009,9c9015ac04f94723aeaf731a84b9ed2d8600444a64f700427fae0b62bba49ea3,70,exact_frozen_identity,1.0,provisional_identity_1_0
